   0.18422500   0.39528623
   0.55267500   0.39135315
   0.92112500   0.39574532
   1.28957500   0.39726225
   1.65802500   0.39440375
   2.02647500   0.39116797
   2.39492500   0.39590053
   2.76337500   0.39579724
   3.13182500   0.39429696
   3.50027500   0.39645981
   3.86872500   0.39240593
   4.23717500   0.39426304
   4.60562500   0.39566716
   4.97407500   0.39591049
   5.34252500   0.38965339
   5.71097500   0.39752379
   6.07942500   0.39320431
   6.44787500   0.39190435
   6.81632500   0.39410662
   7.18477500   0.39813443
   7.55322500   0.39792463
   7.92167500   0.39278562
   8.29012500   0.39357777
   8.65857500   0.39367633
   9.02702500   0.39161542
   9.39547500   0.38755928
   9.76392500   0.38663006
  10.13237500   0.38847321
  10.50082500   0.38925640
  10.86927500   0.39576982
  11.23772500   0.39194862
  11.60617500   0.40212794
  11.97462500   0.40854530
  12.34307500   0.41475856
  12.71152500   0.42399792
  13.07997500   0.43027996
  13.44842500   0.43276267
  13.81687500   0.42932398
  14.18532500   0.42998178
  14.55377500   0.43061703
  14.92222500   0.43159447
  15.29067500   0.42758491
  15.65912500   0.43445626
  16.02757500   0.43415981
  16.39602500   0.42790928
  16.76447500   0.43177351
  17.13292500   0.42736000
  17.50137500   0.43183984
  17.86982500   0.43467123
  18.23827500   0.43000030
  18.60672500   0.42914301
  18.97517500   0.42775206
  19.34362500   0.42744698
  19.71207500   0.43362295
  20.08052500   0.43348838
  20.44897500   0.43002658
  20.81742500   0.43132550
  21.18587500   0.43085103
  21.55432500   0.43252433
  21.92277500   0.43747207
  22.29122500   0.43026029
  22.65967500   0.43311910
  23.02812500   0.42806707
  23.39657500   0.43444314
  23.76502500   0.43373137
  24.13347500   0.42671916
  24.50192500   0.41669431
  24.87037500   0.40251195
  25.23882500   0.40261369
  25.60727500   0.39883392
  25.97572500   0.39493854
  26.34417500   0.38952297
  26.71262500   0.38658207
  27.08107500   0.38871811
  27.44952500   0.39066937
  27.81797500   0.39017081
  28.18642500   0.39639378
  28.55487500   0.39163707
  28.92332500   0.39863346
  29.29177500   0.39264168
  29.66022500   0.39420493
  30.02867500   0.39497125
  30.39712500   0.39459688
  30.76557500   0.39722868
  31.13402500   0.39558851
  31.50247500   0.39437575
  31.87092500   0.39267952
  32.23937500   0.39374461
  32.60782500   0.39636565
  32.97627500   0.39757180
  33.34472500   0.39390166
  33.71317500   0.39551945
  34.08162500   0.39288857
  34.45007500   0.39722953
  34.81852500   0.39484727
  35.18697500   0.39602858
  35.55542500   0.39548789
  35.92387500   0.39475123
  36.29232500   0.39814113
  36.66077500   0.39394090
