          0.002       3869542.6   3.7897274e+08
          0.004       3185129.6   3.1194315e+08
          0.006         2621770    5.337974e+08
          0.008         1049940    5.788115e+08
           0.01          306524     2.18609e+08
          0.012          175504        52014875
          0.014         98464.5        26321025
          0.016         70219.9        12752475
          0.018         47454.6         9396975
           0.02           32632         5598850
          0.022         25059.2         3548575
          0.024         18437.7         2593300
          0.026           14686         1714850
          0.028         11578.3         1346800
           0.03          9298.8          967900
          0.032          7706.7          743550
          0.034          6324.6          586145
          0.036         5362.12          449105
          0.038         4528.18          373330
           0.04          3868.8          294435
          0.042         3350.44          243410
          0.044         2895.16          201665
          0.046         2543.78          165700
          0.048         2232.36        142467.5
           0.05         1973.91          118510
          0.052         1758.32          101905
          0.054         1566.29           87320
          0.056         1409.04         74702.5
          0.058         1267.48           65740
           0.06         1146.08           56580
          0.062         1041.16        49890.25
          0.064         946.519        43784.25
          0.066         866.023         38456.5
          0.068         792.693           34428
           0.07         728.311           30336
          0.072         671.349           27224
          0.074         619.415        24319.25
          0.076         574.072         21760.5
          0.078         532.373         19738.5
           0.08         495.118           17694
          0.082         461.597        16089.25
          0.084         430.761           14569
          0.086         403.321        13217.75
          0.088          377.89         12114.5
           0.09         354.863        11002.75
          0.092         333.879           10108
          0.094         314.431          9251.5
          0.096         296.873         8483.75
          0.098         280.496          7841.5
            0.1         265.507         7195.75
          0.102         251.713         6664.75
          0.104         238.848            6153
          0.106         227.101            5691
          0.108         216.084         5296.75
           0.11         205.914            4901
          0.112          196.48         4570.25
          0.114         187.633         4249.75
          0.116         179.481         3958.25
          0.118           171.8         3705.25
           0.12          164.66            3452
          0.122         157.992          3237.5
          0.124          151.71         3028.25
          0.126         145.879            2837
          0.128         140.362            2669
           0.13         135.203         2500.75
          0.132         130.359         2356.75
          0.134         125.776         2215.75
          0.136         121.496            2086
          0.138         117.432         1970.75
           0.14         113.613         1855.75
          0.142         110.009            1756
          0.144         106.589            1658
          0.146         103.377          1567.5
          0.148         100.319          1486.7
           0.15         97.4302          1406.5
          0.152          94.693         1335.35
          0.154         92.0888        1263.975
          0.156         89.6371        1197.725
          0.158         87.2979          1138.3
           0.16         85.0839        1079.675
          0.162         82.9792        1029.825
          0.164         80.9646           982.1
          0.166         79.0508         937.725
          0.168         77.2137          896.85
           0.17         75.4634         854.725
          0.172         73.7948         816.175
          0.174         72.1987           778.6
          0.176         70.6804          743.55
          0.178         69.2245          710.95
           0.18         67.8366           678.3
          0.182         66.5113          648.45
          0.184         65.2428          618.65
          0.186         64.0367         590.775
          0.188         62.8797          564.95
           0.19         61.7769         539.425
          0.192          60.722         517.125
          0.194         59.7084           495.2
          0.196         58.7412           475.3
          0.198         57.8072           457.6
            0.2         56.9108             440
          0.202         56.0472         424.925
          0.204         55.2111         410.175
          0.206         54.4065         396.825
          0.208         53.6238         385.075
           0.21         52.8662         373.375
          0.212         52.1303          363.55
          0.214          51.412         353.925
          0.216         50.7146          345.35
          0.218         50.0306         337.975
           0.22         49.3627           330.6
          0.222         48.7082         324.625
          0.224         48.0642           318.8
          0.226          47.433         313.675
          0.228         46.8095         309.425
           0.23         46.1953         305.125
          0.232          45.589          301.65
          0.234         44.9887          298.35
          0.236         44.3956         295.325
          0.238         43.8074          292.75
           0.24         43.2246          290.15
          0.242         42.6468          287.85
          0.244         42.0732         285.575
          0.246         41.5045         283.425
          0.248         40.9395           281.5
           0.25         40.3785         279.575
          0.252         39.8212         277.825
          0.254         39.2672         276.125
          0.256         38.7167         274.325
          0.258         38.1699         272.575
           0.26         37.6264         270.675
          0.262         37.0872          268.45
          0.264         36.5526         266.275
          0.266         36.0221          263.75
          0.268         35.4976          260.95
           0.27         34.9783           258.1
          0.272         34.4652           254.8
          0.274         33.9591         251.475
          0.276         33.4593           247.9
          0.278         32.9675         244.025
           0.28         32.4832         240.175
          0.282         32.0068           236.1
          0.284         31.5388         231.925
          0.286         31.0791         227.875
          0.288         30.6273         223.825
           0.29         30.1838          219.85
          0.292         29.7479           216.2
          0.294          29.319         212.575
          0.296         28.8976         209.125
          0.298         28.4825           205.9
            0.3          28.074         202.675
          0.302         27.6718         199.625
          0.304         27.2755           196.6
          0.306         26.8854           193.7
          0.308         26.5007          190.95
           0.31         26.1216         188.225
          0.312         25.7478           185.7
          0.314         25.3788         183.225
          0.316         25.0149          180.85
          0.318         24.6554         178.575
           0.32         24.3006         176.275
          0.322         23.9503         174.025
          0.324         23.6045         171.775
          0.326         23.2632         169.575
          0.328         22.9262         167.375
           0.33         22.5937         165.175
          0.332         22.2655         163.075
          0.334         21.9414         160.975
          0.336         21.6216         158.925
          0.338         21.3057          156.95
           0.34         20.9938         154.975
          0.342         20.6858          153.05
          0.344         20.3816          151.15
          0.346         20.0812         149.275
          0.348         19.7845           147.4
           0.35         19.4916           145.5
          0.352         19.2025         143.575
          0.354         18.9173         141.625
          0.356          18.636         139.725
          0.358         18.3584         137.825
           0.36         18.0847           135.9
          0.362         17.8148         134.025
          0.364         17.5486         132.175
          0.366         17.2861          130.35
          0.368         17.0272           128.5
           0.37         16.7721           126.6
          0.372         16.5208           124.7
          0.374         16.2733          122.75
          0.376         16.0298          120.85
          0.378         15.7899             119
           0.38         15.5538          117.15
          0.382         15.3213           115.4
          0.384         15.0922           113.7
          0.386         14.8665         112.075
          0.388         14.6439         110.525
           0.39         14.4244         109.025
          0.392         14.2078         107.575
          0.394         13.9941           106.1
          0.396         13.7834         104.725
          0.398         13.5752           103.4
            0.4         13.3698          102.05
          0.402          13.167         100.825
          0.404         12.9665            99.6
          0.406         12.7686            98.4
          0.408         12.5729            97.3
           0.41         12.3794          96.225
          0.412          12.188            95.2
          0.414         11.9986          94.175
          0.416         11.8113           93.15
          0.418          11.626           92.15
           0.42         11.4427            91.1
          0.422         11.2616              90
          0.424         11.0827            88.9
          0.426          10.906          87.825
          0.428         10.7314           86.75
           0.43          10.559            85.7
          0.432         10.3886          84.775
          0.434         10.2199          83.875
          0.436         10.0531          82.985
          0.438         9.88796          82.125
           0.44          9.7246          81.205
          0.442         9.56314          80.225
          0.444          9.4037          79.225
          0.446         9.24624          78.205
          0.448         9.09088           77.15
           0.45         8.93764           76.13
          0.452         8.78636         75.1675
          0.454         8.63697         74.2025
          0.456         8.48955         73.3075
          0.458         8.34374         72.4825
           0.46         8.19962          71.655
          0.462         8.05712         70.8925
          0.464         7.91605         70.1575
          0.466         7.77649         69.4125
          0.468          7.6384          68.675
           0.47         7.50179         67.9225
          0.472         7.36671          67.135
          0.474         7.23325         66.3225
          0.476         7.10142           65.53
          0.478         6.97113         64.7475
           0.48         6.84243          63.985
          0.482         6.71519           63.29
          0.484         6.58927         62.6175
          0.486         6.46472         61.9575
          0.488         6.34144           61.33
           0.49          6.2194         60.6825
          0.492         6.09871              60
          0.494          5.9794           59.32
          0.496         5.86143         58.6025
          0.498         5.74499         57.8475
            0.5         5.63004         57.0925
          0.502         5.51662         56.3075
          0.504         5.40481           55.51
          0.506         5.29458           54.73
          0.508         5.18589         53.9575
           0.51         5.07875            53.2
          0.512         4.97309         52.4875
          0.514          4.8688         51.7925
          0.516         4.76592         51.1075
          0.518         4.66437         50.4425
           0.52         4.56415         49.7675
          0.522          4.4653         49.0775
          0.524         4.36784         48.3875
          0.526         4.27175          47.685
          0.528          4.1771          46.975
           0.53         4.08385          46.265
          0.532         3.99204          45.545
          0.534         3.90167         44.8275
          0.536         3.81273           44.09
          0.538         3.72531         43.3325
           0.54          3.6394         42.5675
          0.542         3.55504         41.7775
          0.544         3.47229         40.9725
          0.546         3.39115           40.19
          0.548         3.31153         39.4125
           0.55          3.2335           38.65
          0.552         3.15693           37.95
          0.554          3.0817          37.265
          0.556         3.00787          36.605
          0.558         2.93528          35.975
           0.56         2.86397         35.3375
          0.562         2.79393         34.7125
          0.564         2.72512          34.085
          0.566         2.65759          33.455
          0.568          2.5913          32.835
           0.57         2.52625         32.2175
          0.572         2.46243         31.6075
          0.574         2.39982         31.0025
          0.576         2.33842          30.395
          0.578         2.27824         29.7775
           0.58         2.21931          29.155
          0.582         2.16162          28.525
          0.584         2.10521         27.8725
          0.586         2.05013         27.2475
          0.588         1.99622         26.6425
           0.59         1.94356         26.0525
          0.592         1.89201         25.5275
          0.594         1.84145          25.015
          0.596         1.79195         24.5275
          0.598         1.74334           24.07
            0.6         1.69567         23.6025
          0.602         1.64893          23.145
          0.604         1.60309         22.6825
          0.606          1.5582         22.2275
          0.608         1.51418         21.7825
           0.61         1.47107         21.3375
          0.612         1.42883         20.9225
          0.614         1.38738          20.515
          0.616         1.34677         20.1125
          0.618         1.30693         19.7225
           0.62         1.26788          19.325
          0.622         1.22963         18.9225
          0.624         1.19219          18.515
          0.626         1.15557         18.0975
          0.628          1.1198          17.675
           0.63         1.08487           17.26
          0.632         1.05076           16.85
          0.634         1.01747        16.43575
          0.636        0.985017        16.03825
          0.638        0.953317        15.65025
           0.64        0.922416        15.26575
          0.642        0.892254         14.9085
          0.644        0.862782        14.55275
          0.646        0.834043        14.21725
          0.648        0.805913        13.90525
           0.65        0.778422        13.59375
          0.652        0.751538         13.3035
          0.654        0.725208        13.02075
          0.656        0.699455          12.737
          0.658         0.67426         12.4585
           0.66        0.649621        12.17425
          0.662        0.625563        11.87925
          0.664        0.602104          11.581
          0.666        0.579239         11.2775
          0.668        0.556994        10.96475
           0.67         0.53538          10.656
          0.672         0.51437        10.35475
          0.674        0.493961         10.0505
          0.676        0.474168           9.765
          0.678        0.454901         9.49475
           0.68        0.436189         9.22725
          0.682        0.417992          8.9845
          0.684        0.400251          8.7515
          0.686        0.382986            8.52
          0.688        0.366171          8.2945
           0.69        0.349808         8.06125
          0.692        0.333926         7.81475
          0.694        0.318549         7.56375
          0.696        0.303671         7.30975
          0.698         0.28931          7.0425
            0.7        0.275501         6.78275
          0.702        0.262179           6.542
          0.704        0.249333         6.28875
          0.706        0.237024           6.075
          0.708        0.225033          5.9085
           0.71         0.21339         5.74975
          0.712        0.202034         5.63375
          0.714        0.190855          5.5415
          0.716        0.179868         5.43525
          0.718        0.169114         5.32525
           0.72        0.158567         5.18575
          0.722        0.148371         4.98075
          0.724        0.138644           4.757
          0.726        0.129343           4.515
          0.728        0.120584         4.24425
           0.73        0.112366         4.00025
          0.732        0.104583        3.797075
          0.734       0.0971777         3.60335
          0.736       0.0901696         3.43455
          0.738       0.0834395        3.287725
           0.74       0.0770187         3.13435
          0.742       0.0709021          2.9877
          0.744       0.0650679        2.840125
          0.746       0.0595416        2.692525
          0.748       0.0542978         2.54705
           0.75       0.0493534        2.404125
          0.752       0.0446813        2.272975
          0.754       0.0402615        2.142175
          0.756       0.0361126        2.023675
          0.758       0.0321668          1.9152
           0.76       0.0284518        1.807275
          0.762       0.0249377        1.715575
          0.764       0.0215895        1.626875
          0.766       0.0184302         1.54645
          0.768       0.0154037         1.47645
           0.77       0.0125244         1.40555
          0.772       0.0097815         1.34242
          0.774      0.00715472         1.28177
          0.776      0.00465442         1.22163
          0.778       0.0022682        1.163605
           0.78               0         0.56705
          0.782               0               0
          0.784               0               0
          0.786               0               0
          0.788               0               0
           0.79               0               0
          0.792               0               0
          0.794               0               0
          0.796               0               0
          0.798               0               0
            0.8               0               0
          0.802               0               0
          0.804               0               0
          0.806               0               0
          0.808               0               0
           0.81               0               0
          0.812               0               0
          0.814               0               0
          0.816               0               0
          0.818               0               0
           0.82               0               0
          0.822               0               0
          0.824               0               0
          0.826               0               0
          0.828               0               0
           0.83               0               0
          0.832               0               0
          0.834               0               0
          0.836               0               0
          0.838               0               0
           0.84               0               0
          0.842               0               0
          0.844               0               0
          0.846               0               0
          0.848               0               0
           0.85               0               0
          0.852               0               0
          0.854               0               0
          0.856               0               0
          0.858               0               0
           0.86               0               0
          0.862               0               0
          0.864               0               0
          0.866               0               0
          0.868               0               0
           0.87               0               0
          0.872               0               0
          0.874               0               0
          0.876               0               0
          0.878               0               0
           0.88               0               0
          0.882               0               0
          0.884               0               0
          0.886               0               0
          0.888               0               0
           0.89               0               0
          0.892               0               0
          0.894               0               0
          0.896               0               0
          0.898               0               0
            0.9               0               0
          0.902               0               0
          0.904               0               0
          0.906               0               0
          0.908               0               0
           0.91               0               0
          0.912               0               0
          0.914               0               0
          0.916               0               0
          0.918               0               0
           0.92               0               0
          0.922               0               0
          0.924               0               0
          0.926               0               0
          0.928               0               0
           0.93               0               0
          0.932               0               0
          0.934               0               0
          0.936               0               0
          0.938               0               0
           0.94               0               0
          0.942               0               0
          0.944               0               0
          0.946               0               0
          0.948               0               0
           0.95               0               0
          0.952               0               0
          0.954               0               0
          0.956               0               0
          0.958               0               0
           0.96               0               0
          0.962               0               0
          0.964               0               0
          0.966               0               0
          0.968               0               0
           0.97               0               0
          0.972               0               0
          0.974               0               0
          0.976               0               0
          0.978               0               0
           0.98               0               0
          0.982               0               0
          0.984               0               0
          0.986               0               0
          0.988               0               0
           0.99               0               0
          0.992               0               0
          0.994               0               0
          0.996               0               0
          0.998               0               0
              1               0               0
          1.002               0               0
          1.004               0               0
          1.006               0               0
          1.008               0               0
           1.01               0               0
          1.012               0               0
          1.014               0               0
          1.016               0               0
          1.018               0               0
           1.02               0               0
          1.022               0               0
          1.024               0               0
          1.026               0               0
          1.028               0               0
           1.03               0               0
          1.032               0               0
          1.034               0               0
          1.036               0               0
          1.038               0               0
           1.04               0               0
          1.042               0               0
          1.044               0               0
          1.046               0               0
          1.048               0               0
           1.05               0               0
          1.052               0               0
          1.054               0               0
          1.056               0               0
          1.058               0               0
           1.06               0               0
          1.062               0               0
          1.064               0               0
          1.066               0               0
          1.068               0               0
           1.07               0               0
          1.072               0               0
          1.074               0               0
          1.076               0               0
          1.078               0               0
           1.08               0               0
          1.082               0               0
          1.084               0               0
          1.086               0               0
          1.088               0               0
           1.09               0               0
          1.092               0               0
          1.094               0               0
          1.096               0               0
          1.098               0               0
            1.1               0               0
          1.102               0               0
          1.104               0               0
          1.106               0               0
          1.108               0               0
           1.11               0               0
          1.112               0               0
          1.114               0               0
          1.116               0               0
          1.118               0               0
           1.12               0               0
          1.122               0               0
          1.124               0               0
          1.126               0               0
          1.128               0               0
           1.13               0               0
          1.132               0               0
          1.134               0               0
          1.136               0               0
          1.138               0               0
           1.14               0               0
          1.142               0               0
          1.144               0               0
          1.146               0               0
          1.148               0               0
           1.15               0               0
          1.152               0               0
          1.154               0               0
          1.156               0               0
          1.158               0               0
           1.16               0               0
          1.162               0               0
          1.164               0               0
          1.166               0               0
          1.168               0               0
           1.17               0               0
          1.172               0               0
          1.174               0               0
          1.176               0               0
          1.178               0               0
           1.18               0               0
          1.182               0               0
          1.184               0               0
          1.186               0               0
          1.188               0               0
           1.19               0               0
          1.192               0               0
          1.194               0               0
          1.196               0               0
          1.198               0               0
            1.2               0               0
          1.202               0               0
          1.204               0               0
          1.206               0               0
          1.208               0               0
           1.21               0               0
          1.212               0               0
          1.214               0               0
          1.216               0               0
          1.218               0               0
           1.22               0               0
          1.222               0               0
          1.224               0               0
          1.226               0               0
          1.228               0               0
           1.23               0               0
          1.232               0               0
          1.234               0               0
          1.236               0               0
          1.238               0               0
           1.24               0               0
          1.242               0               0
          1.244               0               0
          1.246               0               0
          1.248               0               0
           1.25               0               0
          1.252               0               0
          1.254               0               0
          1.256               0               0
          1.258               0               0
           1.26               0               0
          1.262               0               0
          1.264               0               0
          1.266               0               0
          1.268               0               0
           1.27               0               0
          1.272               0               0
          1.274               0               0
          1.276               0               0
          1.278               0               0
           1.28               0               0
          1.282               0               0
          1.284               0               0
          1.286               0               0
          1.288               0               0
           1.29               0               0
          1.292               0               0
          1.294               0               0
          1.296               0               0
          1.298               0               0
            1.3               0               0
          1.302               0               0
          1.304               0               0
          1.306               0               0
          1.308               0               0
           1.31               0               0
          1.312               0               0
          1.314               0               0
          1.316               0               0
          1.318               0               0
           1.32               0               0
          1.322               0               0
          1.324               0               0
          1.326               0               0
          1.328               0               0
           1.33               0               0
          1.332               0               0
          1.334               0               0
          1.336               0               0
          1.338               0               0
           1.34               0               0
          1.342               0               0
          1.344               0               0
          1.346               0               0
          1.348               0               0
           1.35               0               0
          1.352               0               0
          1.354               0               0
          1.356               0               0
          1.358               0               0
           1.36               0               0
          1.362               0               0
          1.364               0               0
          1.366               0               0
          1.368               0               0
           1.37               0               0
          1.372               0               0
          1.374               0               0
          1.376               0               0
          1.378               0               0
           1.38               0               0
          1.382               0               0
          1.384               0               0
          1.386               0               0
          1.388               0               0
           1.39               0               0
          1.392               0               0
          1.394               0               0
          1.396               0               0
          1.398               0               0
            1.4               0               0
          1.402               0               0
          1.404               0               0
          1.406               0               0
          1.408               0               0
           1.41               0               0
          1.412               0               0
          1.414               0               0
          1.416               0               0
          1.418               0               0
           1.42               0               0
          1.422               0               0
          1.424               0               0
          1.426               0               0
          1.428               0               0
           1.43               0               0
          1.432               0               0
          1.434               0               0
          1.436               0               0
