0.0000000000e+00 1.0000000000e+06 0.0000000000e+00
2.0000000000e-03 1.0000000000e+06 0.0000000000e+00
4.0000000000e-03 1.0000000000e+06 0.0000000000e+00
6.0000000000e-03 1.0000000000e+06 0.0000000000e+00
8.0000000000e-03 1.0000000000e+06 0.0000000000e+00
1.0000000000e-02 1.0000000000e+06 0.0000000000e+00
1.2000000000e-02 1.0000000000e+06 0.0000000000e+00
1.4000000000e-02 1.0000000000e+06 0.0000000000e+00
1.6000000000e-02 1.0000000000e+06 0.0000000000e+00
1.8000000000e-02 1.0000000000e+06 0.0000000000e+00
2.0000000000e-02 1.0000000000e+06 0.0000000000e+00
2.2000000000e-02 1.0000000000e+06 0.0000000000e+00
2.4000000000e-02 1.0000000000e+06 0.0000000000e+00
2.6000000000e-02 1.0000000000e+06 0.0000000000e+00
2.8000000000e-02 1.0000000000e+06 0.0000000000e+00
3.0000000000e-02 1.0000000000e+06 0.0000000000e+00
3.2000000000e-02 1.0000000000e+06 0.0000000000e+00
3.4000000000e-02 1.0000000000e+06 0.0000000000e+00
3.6000000000e-02 1.0000000000e+06 0.0000000000e+00
3.8000000000e-02 1.0000000000e+06 0.0000000000e+00
4.0000000000e-02 1.0000000000e+06 0.0000000000e+00
4.2000000000e-02 1.0000000000e+06 0.0000000000e+00
4.4000000000e-02 1.0000000000e+06 0.0000000000e+00
4.6000000000e-02 1.0000000000e+06 0.0000000000e+00
4.8000000000e-02 1.0000000000e+06 0.0000000000e+00
5.0000000000e-02 1.0000000000e+06 0.0000000000e+00
5.2000000000e-02 1.0000000000e+06 0.0000000000e+00
5.4000000000e-02 1.0000000000e+06 0.0000000000e+00
5.6000000000e-02 1.0000000000e+06 0.0000000000e+00
5.8000000000e-02 1.0000000000e+06 0.0000000000e+00
6.0000000000e-02 1.0000000000e+06 0.0000000000e+00
6.2000000000e-02 1.0000000000e+06 0.0000000000e+00
6.4000000000e-02 1.0000000000e+06 0.0000000000e+00
6.6000000000e-02 1.0000000000e+06 0.0000000000e+00
6.8000000000e-02 1.0000000000e+06 0.0000000000e+00
7.0000000000e-02 1.0000000000e+06 0.0000000000e+00
7.2000000000e-02 1.0000000000e+06 0.0000000000e+00
7.4000000000e-02 1.0000000000e+06 0.0000000000e+00
7.6000000000e-02 1.0000000000e+06 0.0000000000e+00
7.8000000000e-02 1.0000000000e+06 0.0000000000e+00
8.0000000000e-02 1.0000000000e+06 0.0000000000e+00
8.2000000000e-02 1.0000000000e+06 0.0000000000e+00
8.4000000000e-02 1.0000000000e+06 0.0000000000e+00
8.6000000000e-02 1.0000000000e+06 0.0000000000e+00
8.8000000000e-02 1.0000000000e+06 0.0000000000e+00
9.0000000000e-02 1.0000000000e+06 0.0000000000e+00
9.2000000000e-02 1.0000000000e+06 0.0000000000e+00
9.4000000000e-02 1.0000000000e+06 3.3224335925e+07
9.6000000000e-02 8.6710265630e+05 6.3915316900e+07
9.8000000000e-02 7.4433873240e+05 5.7036706100e+07
1.0000000000e-01 6.3895583190e+05 4.8961399475e+07
1.0200000000e-01 5.4849313450e+05 4.2029401800e+07
1.0400000000e-01 4.7083822470e+05 3.6078842425e+07
1.0600000000e-01 4.0417776480e+05 3.0970768425e+07
1.0800000000e-01 3.4695515100e+05 2.6585900000e+07
1.1000000000e-01 2.9783416480e+05 2.2821845075e+07
1.1200000000e-01 2.5566777070e+05 1.9590708350e+07
1.1400000000e-01 2.1947133140e+05 1.6817038775e+07
1.1600000000e-01 1.8839961560e+05 1.4436067725e+07
1.1800000000e-01 1.6172706050e+05 1.2392196675e+07
1.2000000000e-01 1.3883082890e+05 1.0637698650e+07
1.2200000000e-01 1.1917626590e+05 9.1316039750e+06
1.2400000000e-01 1.0230441300e+05 7.8387435425e+06
1.2600000000e-01 8.7821291730e+04 6.7289273900e+06
1.2800000000e-01 7.5388703440e+04 5.7762399725e+06
1.3000000000e-01 6.4716331840e+04 4.9584348775e+06
1.3200000000e-01 5.5554963930e+04 4.2564153400e+06
1.3400000000e-01 4.7690670480e+04 3.6537883425e+06
1.3600000000e-01 4.0939810560e+04 3.1364818000e+06
1.3800000000e-01 3.5144743280e+04 2.6924159700e+06
1.4000000000e-01 3.0170146680e+04 2.3112213675e+06
1.4200000000e-01 2.5899857810e+04 1.9839966275e+06
1.4400000000e-01 2.2234160170e+04 1.7031006550e+06
1.4600000000e-01 1.9087455190e+04 1.4619741800e+06
1.4800000000e-01 1.6386263450e+04 1.2549865975e+06
1.5000000000e-01 1.4067508800e+04 1.0773045000e+06
1.5200000000e-01 1.2077045450e+04 9.2477879000e+05
1.5400000000e-01 1.0368393640e+04 7.9384780125e+05
1.5600000000e-01 8.9016542450e+03 6.8145413675e+05
1.5800000000e-01 7.6425770930e+03 5.8497326550e+05
1.6000000000e-01 6.5617611830e+03 5.0215224025e+05
1.6200000000e-01 5.6339681320e+03 4.3105708800e+05
1.6400000000e-01 4.8375328310e+03 3.7002764925e+05
1.6600000000e-01 4.1538575350e+03 3.1763881175e+05
1.6800000000e-01 3.5669775840e+03 2.7266723150e+05
1.7000000000e-01 3.0631886090e+03 2.3406276700e+05
1.7200000000e-01 2.6307265160e+03 2.0092395625e+05
1.7400000000e-01 2.2594927840e+03 1.7247696700e+05
1.7600000000e-01 1.9408186480e+03 1.4805752750e+05
1.7800000000e-01 1.6672626740e+03 1.2709541375e+05
1.8000000000e-01 1.4324369930e+03 1.0910113425e+05
1.8200000000e-01 1.2308581370e+03 9.3654500250e+04
1.8400000000e-01 1.0578189920e+03 8.0394814400e+04
1.8600000000e-01 9.0927887940e+02 6.9012446550e+04
1.8800000000e-01 7.8176920580e+02 5.9241604075e+04
1.9000000000e-01 6.7231246310e+02 5.0854126075e+04
1.9200000000e-01 5.7835270150e+02 4.3654154550e+04
1.9400000000e-01 4.9769584490e+02 3.7473561250e+04
1.9600000000e-01 4.2845845650e+02 3.2168021725e+04
1.9800000000e-01 3.6902375800e+02 2.7613645150e+04
2.0000000000e-01 3.1800387590e+02 2.3704081175e+04
2.0200000000e-01 2.7420743330e+02 2.0348036675e+04
2.0400000000e-01 2.3661172920e+02 1.7467143900e+04
2.0600000000e-01 2.0433885770e+02 1.4994130400e+04
2.0800000000e-01 1.7663520760e+02 1.2871248325e+04
2.1000000000e-01 1.5285386440e+02 1.1048925775e+04
