The first particle has the coordinates ( 5.1383930,  1.7571485,  3.0861485).
The smallest minimum image distance is  0.3702638 between particle 46 and 98.
calculating influence function for the standard Ewald method using           
L=10.000000 kmax=30 alpha=1.112583061 rspacecutoff=4.9

total_energy:
-15.4305922208075472

forces:
{ -0.3176092606693579 0.1893598422640600 0.7674422735046644 }
{ 0.5827859969077547 -0.6266244627383933 0.1673896561247360 }
{ -0.0817596754677959 -0.7963415593599835 -1.1091711505323600 }
{ -0.6737994920262966 -0.4034651920546545 0.5406978991981427 } 
{ -1.2725389755566479 -0.0385647382171319 0.7737923843871145 } 
{ 0.0396522913377635 -0.0294888319092990 0.2553332706666862 }  
{ 1.1215214177150299 1.4006846976316591 -0.6090000548139205 }  
{ -6.5785577505376498 1.0688898666383633 -2.4936590682298152 } 
{ -0.6531947651469951 -0.6519675081968355 -0.8811942665304755 }
{ 0.5826203013763320 -0.2028991579690771 0.0238599119077780 }  
{ -2.4712460416178685 -0.7654277608872825 -0.4584073327320838 }
{ -1.4009358337198643 -0.7362894451334773 -0.7587516126231096 }
{ -1.2550384682489826 -1.0922959753770369 1.1440601310672593 } 
{ -0.6966039214565994 -0.3196568165139508 0.5637612961412268 } 
{ 0.2827067056011687 0.5382786417965596 0.5348984033114786 }   
{ 2.1890119382030111 0.6579254146311667 0.7212880694056834 }   
{ 1.3918332734920755 0.6320133717791354 0.2589682915098884 }   
{ 0.8447102454992821 0.3323638801481615 -0.2016714336884002 }  
{ -0.0669274021638160 0.4727769800191351 0.2555632448325685 }  
{ -0.0272396131990035 -0.4047444058012096 -0.0898578389637016 }
{ 0.1702526302799767 -0.3889673797731543 0.0756448167026322 }  
{ 0.4646611619004341 -0.8589932995907750 0.1256458499181098 }  
{ -1.4373323485784602 -0.3670131917456570 0.0760724826317858 } 
{ 0.4054473790216939 0.5676288054669845 0.8566538919401713 }   
{ 0.2069026675928041 -0.4412756886838717 0.2366755985252342 }  
{ 0.2864098755401966 -1.3960107093261502 0.5216686002654849 }  
{ -1.0576864278371896 0.4538764605219092 -0.2822799447781437 } 
{ 1.8058080059840798 0.8020275064850688 -1.5890638472972489 }  
{ 0.5518840622231574 -0.4304585073252515 -0.0361089962343007 } 
{ -0.2727961059120347 0.3463821254518955 0.2843319915661837 }  
{ -0.5304467061623984 0.0567463447938190 0.2065631292778044 }  
{ -0.3925568085422556 0.3226625983245780 -0.3531875068504426 } 
{ 0.5745642373792692 0.3073777622307481 0.4277258641375028 }   
{ 4.3586693918374770 -3.4530163331921586 -2.3345747880354102 } 
{ 0.1488263127385845 -1.5294050348896568 -0.8493098610692744 } 
{ 0.1930244773064529 -0.3263271139715576 0.1511706966771862 }  
{ 1.1587339578211882 -0.4296047595118333 0.3423067140136467 }  
{ 0.0101451388075576 -0.2630905197586398 0.1414179419583590 }  
{ -0.1225278695009349 1.0919266920556505 -0.7800795885308248 }
{ 0.5151856472038460 0.1803340716791000 0.7103388459061475 }
{ 0.0217962112691104 1.0559872163451711 0.5325150634623492 }
{ -0.4814286869105771 0.5631725078248345 -0.2272477130880961 }
{ 0.0111191656461644 0.1699735574491363 -0.3027532034237533 }
{ 0.1984697484900549 -1.3492394459209829 0.0500965040130101 }
{ -3.9891853798726040 -1.5715170452214065 -1.4113537883952854 }
{ -2.7656759391936743 -2.0460008574788686 6.2911706729090362 }
{ -0.0747981779848741 -0.1969482784344051 -0.4511311780166172 }
{ 0.9533755577151695 -0.0948220479788302 0.4378543662143740 }
{ 2.1516180702669052 1.1498418762019043 -1.0333292420627129 }
{ -0.1960327725558199 1.8489199692477811 0.7339085508350487 }
{ -0.3381792931814526 1.0846775113454714 -0.2728079365417360 }
{ -0.4500286356063942 -0.3993769810845272 -0.3361531946545760 }
{ -0.3667776467223743 0.0635402037327966 -0.0176220069490611 }
{ -0.7561727505484948 -0.7071414209858072 0.3430883583481940 }
{ -0.1305727686715022 0.4452203262676144 0.6751070103799069 }
{ 1.6323864089303228 -0.4422483744251345 0.3364650836921061 }
{ -0.5372131225573448 0.6698290985894886 0.0824064171875676 }
{ 3.6011528134156565 0.8887180418011663 0.4703970142550143 }
{ 0.3156255310425209 -0.4325884001408423 0.1578416592275332 }
{ 0.8582614777917373 -0.1092867225321739 0.0128256063539959 }
{ -1.0542460876956978 -0.1237562520660382 -0.0480293439269674 }
{ 0.1334314399760458 0.5261934928966887 0.2698300772066037 }
{ -1.1579976112391219 2.2229451540446794 0.6841522880545486 }
{ 1.7516348343267503 -0.0951989387690759 0.4744158931306846 }
{ 0.6002755483267024 0.1969389856695435 -0.1782160299821016 }
{ 0.2999227412325078 0.0505778940677380 -0.0662923036409039 }
{ 0.3489138896918607 -0.2162200016081479 -0.1159683725227709 }
{ 0.5021397164593452 -1.4778205846348662 -0.5712239431115811 }
{ -4.4882204751250834 3.4617620215310150 2.5037621353820594 }
{ -0.6337850133639306 2.1214780949416978 1.1387662813095050 }
{ -0.9134598882815559 0.3947470609190074 0.1035926435124593 }
{ 0.8028628766968893 0.2876139433125636 -0.8929998377410039 }
{ 1.0494552017060561 0.8204703345261293 0.9471712912939845 }
{ 0.3784514445166648 0.6472465328241898 -0.0078708142806712 }
{ -0.2950613753680121 -0.0685745848785258 -0.0376450686552747 }
{ -0.8850383749676983 -0.6885664656502050 0.2650879398136821 }
{ 0.0887874491831329 -0.7393582737018740 0.1815171512642409 }
{ -0.9012844501142599 -0.6174434925839912 0.1584094234112595 }
{ -0.9037218779528386 -0.1338364317477653 0.0907683057764218 }
{ 1.1796437629482670 1.9336463019711727 1.2946890879547877 }
