   0.18422500   0.65923489
   0.55267500   0.94053189
   0.92112500   1.00947508
   1.28957500   1.00853523
   1.65802500   1.01024436
   2.02647500   1.00908521
   2.39492500   1.00651629
   2.76337500   1.00879630
   3.13182500   1.00884851
   3.50027500   1.00797132
   3.86872500   1.01110415
   4.23717500   1.00742133
   4.60562500   1.00824979
   4.97407500   1.00573656
   5.34252500   1.00960387
   5.71097500   1.01096143
   6.07942500   1.00967001
   6.44787500   1.00972222
   6.81632500   1.00879978
   7.18477500   1.00761626
   7.55322500   1.00988234
   7.92167500   1.01110067
   8.29012500   1.00521094
   8.65857500   1.00000696
   9.02702500   0.99082776
   9.39547500   0.98830061
   9.76392500   0.99564188
  10.13237500   1.01034183
  10.50082500   1.01842801
  10.86927500   1.01588694
  11.23772500   0.99662698
  11.60617500   0.97811891
  11.97462500   0.96811125
  12.34307500   0.95840991
  12.71152500   0.96908591
  13.07997500   0.97823378
  13.44842500   0.98829365
  13.81687500   0.99690894
  14.18532500   1.00021930
  14.55377500   0.99657129
  14.92222500   0.99435394
  15.29067500   0.99446881
  15.65912500   0.99510582
  16.02757500   0.99642161
  16.39602500   0.99917850
  16.76447500   0.99552353
  17.13292500   0.99530771
  17.50137500   0.99533556
  17.86982500   0.99697856
  18.23827500   0.99697160
  18.60672500   0.99578808
  18.97517500   0.99670008
  19.34362500   0.99520677
  19.71207500   0.99392231
  20.08052500   0.99625801
  20.44897500   0.99780354
  20.81742500   0.99709691
  21.18587500   0.99748677
  21.55432500   0.99305904
  21.92277500   0.99543651
  22.29122500   0.99221665
  22.65967500   1.00144458
  23.02812500   0.99713520
  23.39657500   0.99030214
  23.76502500   0.97830340
  24.13347500   0.96408034
  24.50192500   0.96243734
  24.87037500   0.96473475
  25.23882500   0.98250487
  25.60727500   0.99981899
  25.97572500   1.01527778
  26.34417500   1.01378446
  26.71262500   1.00742829
  27.08107500   0.99137775
  27.44952500   0.99096352
  27.81797500   0.99106795
  28.18642500   0.99691590
  28.55487500   1.00277778
  28.92332500   1.00582707
  29.29177500   1.00579574
  29.66022500   1.00787037
  30.02867500   1.00538847
  30.39712500   1.00754664
  30.76557500   1.00692704
  31.13402500   1.00889724
  31.50247500   1.01119117
  31.87092500   1.00836466
  32.23937500   1.00750139
  32.60782500   1.00816625
  32.97627500   1.00893901
  33.34472500   1.01090226
  33.71317500   1.01066555
  34.08162500   1.00888680
  34.45007500   1.00920008
  34.81852500   1.00826371
  35.18697500   1.00935324
  35.55542500   1.01046714
  35.92387500   1.00752228
  36.29232500   0.94286759
  36.66077500   0.65891813
